idx,m,a,b,n1,n2,n3,invert,vsplit,hsplit,periodicity,pixel_error,attempts
458,7,0.9510208469335002,0.7383260454644884,4.421745650090964,3.5478395776898584,0.3594907110343445,0,0,0,240,0.0,2
459,1,0.904988928854934,0.3467966590880519,1.0354715409393578,1.6810462087438172,3.028537068634648,1,1,1,290,0.0,1
460,4,0.6847710821235781,0.5496939004556516,0.5630637299238213,0.5290708775146766,4.8787591680678775,0,0,0,210,0.0,1
461,8,0.4473396872522529,0.9158214412952692,3.1753599734794364,3.698227501715424,3.2362348592381114,1,1,1,260,0.0,1
462,11,1.120773592541513,0.9754800505886316,1.6594142799188747,4.942211888358434,1.3246342254566492,0,0,0,290,0.0,2
463,6,0.5030517543320377,0.9762053854280768,5.051215160567093,2.685411118050712,2.358847944002928,1,0,0,230,0.0,2
464,6,1.0326087146976335,0.725489838137807,1.3896060033466993,3.406614679414458,1.751725579015419,1,0,0,300,0.0,3
465,11,0.4492532314342328,1.0796789395240851,3.773827908835956,1.3368944691405609,3.948857764494941,0,0,0,220,0.0,1
466,8,1.1407384227442812,0.2677265408162776,2.2641934937689285,2.5401665178321005,4.1925255244768,1,0,1,220,0.0,1
467,3,0.5245400566731927,1.0078403312475324,5.826024480621503,5.8502754579476886,1.576297592108715,0,1,0,260,0.0,1
468,2,0.8899145866574896,0.9179292070374816,4.5252444103954605,4.619539503678278,2.761439456395093,1,0,1,240,0.0,4
469,8,0.4859223133948021,0.5228487883352366,2.1158955723126933,2.8478665501683915,5.559965993043051,0,1,0,280,0.0,2
470,10,0.669347350395164,0.7502443820084967,3.729485151254706,0.4655235850459283,3.443965132191028,1,0,0,280,0.0,2
471,4,0.4612516402702608,1.0159134599096178,0.4084493799969393,4.132448350620702,0.8770686839823827,0,0,0,200,0.0,1
472,5,1.0514176049900066,0.6670885424553559,1.9025749642846057,1.0435076737583495,1.0494947279488132,1,0,1,260,0.0,1
473,10,0.9684943189020584,0.6595585857475111,4.75134073788019,3.836913623054857,3.663635925203718,0,1,0,210,0.0,1
474,7,0.5799997714059091,0.7294247180870578,0.818344317147443,5.460770781276404,5.182766420298263,1,0,0,230,0.0,4
475,1,0.5406468942488831,0.426939949906519,2.473308978654429,5.19435030697173,3.5954561438234185,0,0,0,300,0.0,1
476,3,0.9908534895880752,1.0565091209081776,4.462200408880549,2.70431716543708,0.5629439161492451,1,0,0,200,0.0,4
477,9,0.3965611374163041,0.9363496872893896,0.9230964587287644,4.924830429420635,3.598607372846873,0,0,0,270,0.0,1
478,12,0.4570493613851079,0.3966103522720454,5.233615506781408,3.642213320142991,5.38503184902377,1,0,1,290,0.0,1
479,6,0.8178537189022137,1.145794837537246,2.9372591198673845,0.830825170595493,2.562564709740585,0,1,0,240,0.0,4
480,6,0.8660886715968408,1.120742925856522,0.5388679001713051,4.8118054897648666,2.352128605167552,1,1,0,280,0.0,1
481,12,1.0928207567478023,0.5306787868553912,3.302432139228256,2.871738803051416,5.029684602957048,0,0,0,250,0.0,1
482,9,1.0872733771127527,0.974227935365137,2.34098322339446,0.3510757632501542,3.94465693472108,1,0,0,200,0.0,6
483,3,0.7601796094628508,1.1049043697787235,4.512815261030552,4.355245278542296,1.0163782098530312,0,0,1,280,0.0,1
484,2,0.7345349226374043,0.2902626603440797,5.780878704954925,2.09130113891858,2.739547766010729,1,0,0,220,0.0,5
485,7,0.9455369109376844,0.9371507645682312,2.645347131872346,1.8218068875621791,5.205754451474863,0,0,1,300,0.0,1
486,9,0.8064904146404539,0.5437892873379043,3.939038536171966,1.7728061000447144,3.550238296892932,1,1,0,250,0.0,1
487,5,0.2593673632968479,0.7869905369576164,1.4434900426180912,5.687123920850503,0.9219614153427008,0,0,0,220,0.0,1
488,4,1.0428283262071425,0.4358549107653672,4.205960929788423,3.1289719421121456,1.5019846950742175,1,0,0,270,0.0,1
489,11,0.5200759267512093,0.8716675140044015,5.196420540874192,5.068219087307234,4.454221895518446,0,0,1,200,0.0,2
490,8,0.7317587304297158,0.3631328846833821,0.976374146075131,3.962036383468048,4.687247484005101,1,1,0,240,0.0,1
491,2,0.8912681659869363,0.964637029602236,4.291488799536494,0.5879342770554097,1.684331777125058,0,0,0,290,0.0,1
492,3,0.863262602812876,0.8886156414112505,3.160978062248611,1.169058164439946,0.5034079117710569,1,1,0,210,0.0,1
493,8,0.5034704157084373,1.0375017213366384,1.0158932975688957,3.862446292103461,3.106688720647328,0,0,0,260,0.0,1
494,11,0.7037376992634301,0.6166795094938298,4.783947513473932,5.286350334092319,5.586374803287671,1,0,0,300,0.0,1
495,6,0.9534792824613124,0.5727434420901246,1.92744895891454,1.8965478595378784,2.996352542340247,0,0,1,230,0.0,1
496,6,1.0176651005232895,0.9432275415065484,3.754787626362933,4.232759622435206,3.2455450741321563,0,0,1,300,0.0,1
497,11,0.670060825483592,1.0129569695381502,1.6170147051848,0.5136705360807612,0.2805813079100792,1,0,0,230,0.0,2
498,8,1.060706201681357,0.8211069194480836,5.462380828312049,3.933899182805642,2.5614163848126914,0,1,0,220,0.0,1
499,4,1.059119504577893,1.059997662039441,2.6871675607494967,4.642237257037518,5.882048278071619,1,0,0,250,0.0,2
500,1,1.0546713952386206,0.9101265261405602,1.4544281517436402,4.089795537911455,4.479740031022482,0,1,0,250,0.0,1
501,7,0.4129529364310185,0.9400586344172084,4.677039701748624,1.814321330993285,1.3494735312442776,1,0,0,280,0.0,4
502,10,0.5756290496508236,0.2823370631666754,0.3487166425106179,0.4027232749088576,1.91737135640199,0,0,1,270,0.0,1
503,4,0.5111249064256337,0.8120350545991574,3.520103247115401,3.2336766760002496,4.710155279908646,1,0,0,200,0.0,1
504,5,0.961392672829714,0.2680753862007671,5.137583481125103,1.0451884699856837,5.4114817024119,0,1,0,260,0.0,1
505,10,0.3159214301959809,1.038770252302254,1.81124379243358,3.941742165450424,2.7331647253928404,1,0,0,220,0.0,1
506,7,1.1110696060041625,0.4460197803537206,3.3548819046788627,4.908346890949454,0.8164977318504804,0,0,1,240,0.0,1
507,2,0.5158619656323605,0.9042613697059912,0.7007381232579245,2.735003497868091,3.2172636858720063,1,0,0,290,0.0,2
508,3,0.5555724686163974,0.6265997808458421,1.2106139055286818,2.042295670397897,4.786620555551006,0,0,1,210,0.0,2
509,9,0.7613283599232801,0.6461439673303786,4.83593730854586,5.387252802531347,2.5155473561609054,1,0,0,260,0.0,1
510,11,0.6290530106812057,0.723264701521789,2.913760344118833,3.663387957972089,1.2772426196593316,0,1,0,290,0.0,1
511,5,0.916871072911342,0.7296351026184957,5.397961389322513,1.0219907926014704,4.032994337560739,1,0,0,240,0.0,1
512,5,0.4564494037185576,1.015347603197596,5.187557373467912,0.7283749222915504,5.756952821157586,1,1,1,280,0.0,1
513,11,0.9887127719657468,0.7763865753825534,1.764389171863197,4.048813784326395,3.029938219700696,0,0,0,200,0.0,1
514,9,0.7678791598933695,0.803973413930654,2.898065918981807,4.815601962323761,0.2982003076164105,1,0,0,250,0.0,1
515,3,1.11699486893237,0.8131159850578296,0.5723084188093029,2.560245460607448,3.2583004716802955,0,0,0,280,0.0,1
516,2,0.8161540794778981,0.6898368705554965,1.0921693282720613,2.221566174028068,4.644402533109026,1,0,0,220,0.0,1
517,7,0.2799068773827154,0.9681064845763746,4.296064870408709,5.326791185970249,1.6045242824328918,0,0,0,250,0.0,1
518,10,0.9689480094112624,0.2797697513105158,2.311497986623228,2.64022651183574,1.315936132517562,1,1,1,300,0.0,2
519,5,0.6014539214506691,0.9156005342161262,5.23295117841392,1.209905832549657,4.162958962620336,0,0,0,220,0.0,4
520,4,0.7702677935807098,0.3326441896993565,4.132536599106691,1.939864551560138,4.108419805923689,1,0,0,290,0.0,2
521,10,0.730755582365509,0.9977987895124588,1.5046254015095135,0.255421608660805,0.8032779899178845,0,0,0,240,0.0,4
522,7,0.8177816835968006,0.5612147485659901,5.403272097839382,2.332946009207967,2.526390707009731,1,1,1,200,0.0,1
523,1,0.5569930231576389,0.957404913634342,2.1223869912529785,4.374044334165291,1.0145107752233566,0,0,0,270,0.0,1
524,3,1.041804520381504,0.7213040239075226,2.3570015901202344,5.315115196454056,4.558884174309339,1,1,1,230,0.0,2
525,8,0.7457913965017402,0.7942323399576271,5.481359683796984,1.8754577944706845,0.9262644699664394,0,0,0,300,0.0,1
526,11,0.3112287518307777,0.8275251410595746,0.7497083415905598,1.467937142054283,2.10200150759437,1,0,0,260,0.0,1
527,6,0.6682002792104106,0.950950760904292,4.146747512664616,3.529002285427965,4.76743106503281,0,0,0,210,0.0,2
528,6,0.7422693659891461,0.4595424969802521,2.9131598184010503,2.788607680389989,0.8852815719446091,0,0,0,250,0.0,2
529,11,0.9194814547074396,0.8407171229769259,5.568895418578155,4.809007391255544,3.963364125376157,1,0,0,220,0.0,2
530,8,0.9342846932095408,0.9043523317078668,0.8927826085329881,3.7613303558130378,5.162177717587635,0,1,0,230,0.0,1
531,3,0.8138886569935643,0.727174897522514,4.382549081401594,0.9926308495281574,2.2012388488596595,1,0,1,300,0.0,1
532,2,0.8190543360406878,0.3631179142488267,3.213616856153475,1.0238072410955077,0.7119513989737406,0,1,0,200,0.0,1
533,8,0.5644194449828074,0.669013601814061,0.8657075253522803,3.868624346976931,3.473702935713845,1,0,1,270,0.0,1
534,11,0.9257037581221992,0.6658410854816179,5.025669061283679,5.548943314548661,5.519469388363915,0,0,0,280,0.0,2
535,4,0.4482291402215488,1.117405965296108,1.8492972289325464,2.1418341285523206,2.136406990188328,1,0,0,250,0.0,2
536,5,0.9685240410253914,0.3090721628258369,0.4549954368863471,3.851401552784689,1.6818893595891982,0,1,0,290,0.0,1
537,9,0.4294396453498477,0.823764394493037,3.903232833005133,3.4166237966548034,2.8928940192524526,1,0,1,240,0.0,2
538,7,1.0287079033724715,0.4217992568643303,2.274771515083676,0.3768230159418767,4.518498892613879,0,0,0,220,0.0,2
539,2,0.2993872329150676,0.956899347466194,4.647360613883484,4.250633819131543,1.5479504830495152,1,0,0,260,0.0,1
540,3,0.8342153089930101,1.146745017054677,5.227763540487047,3.236078789497329,2.9103744670394325,0,0,0,240,0.0,2
541,9,0.9840558410589608,0.8678939298630272,2.226610024506985,1.213552874774313,5.6417020314301904,1,0,0,280,0.0,1
542,12,0.632010023716679,0.7012365581363567,4.60964079910212,1.833398694408468,3.249118999208536,0,1,0,260,0.0,1
543,6,0.7356894930982705,0.7173512235482951,1.29842920292905,5.9024090416369495,0.5455867200793981,1,0,1,210,0.0,6
544,6,0.9813201790702688,0.7897280880857066,1.9529817637686784,1.0955561304304042,1.5648798708653755,0,0,0,270,0.0,2
545,12,0.3602177409636065,0.8817866480709566,4.995197416887327,3.672489684069198,4.218636644478986,1,1,0,200,0.0,1
546,9,1.1574682213466905,0.3015804925103138,1.003292366087172,4.404493378352139,5.109620596341539,0,0,1,250,0.0,1
547,3,0.6670343999829346,0.914528184415037,4.916676689802687,2.33613162758586,1.6892420684092562,1,0,0,280,0.0,1
548,2,1.019701068778807,0.590943399720132,4.447933812282586,2.4365182430875745,0.4422014344457793,0,0,1,220,0.0,6
549,7,0.8230530618524636,0.9073265108842548,1.0738976203558992,5.281227746773153,3.4779805150366974,1,0,0,250,0.0,1
550,10,0.7109543076361329,0.7232898621375143,5.424879679306386,4.0542314794638745,5.7195952663304,0,0,0,300,0.0,2
551,5,1.1534571045595932,0.5793595959039292,3.013139095085539,0.8647806325015983,2.8017304076629377,1,1,0,230,0.0,4
552,4,0.7880047147810144,0.609044679756174,1.2510578565961143,2.6398583403118665,2.402200602542332,0,0,1,290,0.0,1
553,10,0.97371785550592,0.4436390553549716,4.191289428584523,1.4507286816011191,5.239174948380328,1,0,0,240,0.0,1
554,8,0.6613436307693981,0.9758179016492804,2.326797253031774,1.9824894464400336,3.42411247820224,0,0,0,210,0.0,2
555,2,0.5215228467997801,1.0749134568154728,4.633958409702452,4.650075171590932,2.181922031798376,1,1,0,270,0.0,1
556,3,0.8950334831437365,0.3901700637695215,4.730602261559851,2.24000769072087,2.857199499119022,0,0,0,230,0.0,1
557,8,0.3518267300855019,0.9200602961286776,2.5477679984316266,3.172763174701253,3.4629402701370813,1,1,0,290,0.0,3
558,11,0.6694182391468687,0.7019678197013329,3.445876106610782,0.2627101002488254,3.6257838864800136,0,0,1,260,0.0,2
559,6,0.4885783389139835,1.0424917541809977,0.5395362800187924,4.636557616916651,0.4586100178512516,1,0,0,210,0.0,1
560,6,1.0273619619064989,0.3998848458476307,5.371227841503662,2.139001358055919,5.398659405071391,1,0,0,260,0.0,5
561,11,0.4394363469276562,0.5005277367349565,2.9282106071835323,5.463036396439254,2.5592067320318024,0,0,1,220,0.0,1
562,8,1.0913508972785555,1.1219940837183846,3.739242971137436,3.622888276050479,0.9356987490574148,1,0,0,220,0.0,1
563,4,0.508523757086322,1.0960402936462066,0.874536615558062,0.960248922626694,3.2832884469040886,0,1,0,300,0.0,2
564,1,1.195435774003912,1.0192704702934232,5.355688003486821,5.991215052679467,4.560066757113859,1,0,0,200,0.0004,3
565,7,0.8481561849141686,0.9827288757313496,4.056420234331132,4.083827262984232,2.3052812399907645,0,1,0,280,0.0,2
566,10,0.965066312385539,1.2,4.1004219836324864,4.6837038353235,2.5932218815902712,1,0,0,280,0.0026,3
567,4,1.155230865520143,1.1356429535154593,3.0026797174889426,4.198728058587378,2.143115449562175,0,0,1,240,0.0,1
568,5,0.8967164477738135,1.0145574842458982,3.541659009392459,5.693225503776931,3.134966667929529,1,0,0,300,0.0,4
569,10,0.3308430550126337,0.9834236006120188,0.2985118110088188,1.7468990204192318,0.4943114665035599,0,1,0,230,0.0,1
570,7,0.933350649659219,0.798113662499067,4.836172185797245,1.4182921920261076,3.117796436067015,1,0,0,210,0.0,2
571,2,0.7213549273842312,0.3128343388115537,2.126002304243805,3.290473771972662,5.871547694719277,0,0,1,260,0.0,1
572,2,0.7001891715812363,0.4037343114979088,2.708409556713549,4.16475533537921,4.295845339459171,1,0,0,240,0.0,1
573,9,0.3977878140681595,0.9176910305703232,5.440905304091999,0.5487044782930649,1.4262470407619243,0,0,1,290,0.0,2
574,12,0.943232491915248,0.7082006434334385,1.445234978144805,2.891316561425229,1.8716896778899184,1,0,0,270,0.0,1
575,5,0.3494368222658295,0.7593005335881485,3.457365514694973,4.1210813534251125,5.3788048592828765,0,1,0,210,0.0,1
576,5,0.9694712069553126,0.494369390950006,0.3458650577433517,3.7770544760060543,4.165229154239629,0,1,0,270,0.0,3
577,11,0.3411702907198663,0.9472194306894216,3.818352865378536,1.172673706562803,1.123320654448868,1,0,1,210,0.0,1
578,9,1.153512883893697,0.5701939529030011,2.253913840884914,2.493686203599464,2.1653345952374523,0,0,0,240,0.0,1
579,2,0.4199687344510606,0.8029749409431318,4.930625706094353,5.568636229938249,4.861363331951805,1,0,0,290,0.0,1
580,2,0.9045393235034708,0.7167399501162179,5.277378061768354,5.131886605716302,3.585598397321092,0,0,0,210,0.0,1
581,7,0.994773866522002,0.8866520489056208,2.358044965852878,2.44665993233376,0.8300323136985976,1,0,0,260,0.0,2
582,10,0.9698473186698698,1.0601242046823878,4.2048675818917625,0.521804137145132,2.3685449417534663,0,1,0,290,0.0,2
583,5,0.7112790169820589,1.009853319625526,1.653623078400101,4.22007988250947,5.295874286941668,1,0,1,230,0.0,3
584,4,1.0405103720262188,1.0068476300243376,5.393107438764838,2.9399505487037114,4.167027020185298,0,0,0,280,0.0,1
585,10,0.5532934638928304,0.827288530769428,5.502710777898662,3.1076373797733288,2.20227608010416,1,0,0,250,0.0,4
586,7,0.9168003258390952,0.856996248408145,1.2426772828923245,5.623442731550379,1.478809402657375,0,1,0,200,0.0,9
587,1,0.642314328544366,0.5066893389629833,3.379164103656209,1.7799756455516826,4.037615384359398,1,0,1,270,0.0,1
588,4,0.726178336403681,0.4398488436902569,3.108697643108195,3.439200821807647,5.529830777806893,0,1,0,230,0.0,1
589,8,0.4309617631434131,0.9756898698284138,0.54168963083666,4.633722116368172,2.3769179421827267,1,0,1,300,0.0,1
590,11,1.0618535806633604,1.0557352023995024,5.126022409556279,4.425769479991273,0.2029382587207458,0,0,0,250,0.0,7
591,6,0.9801493108478,0.7573946097892154,1.9498274747295925,0.3428471757966148,3.262245843108082,1,0,0,220,0.0,1
592,6,0.8645171992591013,0.5854722975564484,5.003708113137762,4.989786366202234,3.517648321245197,1,0,0,260,0.0,1
593,11,0.4941440218478392,0.848695827450128,1.5093555525977491,2.637765624648706,2.9103208624550465,0,0,0,210,0.0012,3
594,8,0.9932656540958444,0.3589151855647709,4.931082253173325,2.907391293699951,2.866395439660776,1,1,1,230,0.0,1
595,3,0.4651976435522474,0.9137192865099928,2.7272543535088767,3.860194862022514,0.4665088180495638,0,0,0,300,0.0,2
596,2,0.6559151462348742,0.6727082228576956,3.320534192935651,3.9454934742186,2.4555283153940395,1,1,1,200,0.0,2
597,8,0.9175211179247006,0.5690428312794562,3.0580878235613347,3.7856327638330094,2.9287863798767173,0,0,0,270,0.0,1
598,10,0.9324080165988086,0.6815752637408791,0.565504020029339,2.606294631471538,4.53790676858665,1,0,0,290,0.0,6
599,4,0.561290640512054,0.4810695769279011,2.90236312466986,4.668432231389065,1.4039573890883883,0,0,0,240,0.0,1
600,5,0.8677507794360042,1.033971005429087,5.019439209461721,1.7825575122494444,0.5593255073128073,1,1,1,300,0.0,1
601,9,0.459857748117814,0.6261260952910814,1.9119534546537555,5.686169037742625,3.4551729066008026,0,0,0,220,0.0,1
602,7,1.0190679322299976,1.1254371059314,3.324339671539,3.519657344632903,5.466521695909328,1,0,0,220,0.0,1
603,2,0.6746677349508223,0.572495935681687,0.942911240512612,1.4189494069376156,2.740224507117705,0,0,0,260,0.0,5
604,3,1.0455258898679296,0.3020717155731355,0.9076342586938532,1.461749685508419,1.0011984317010103,1,0,0,240,0.0,1
605,9,0.5877914539226057,0.9434851844838928,4.82947828382248,4.487596825352214,3.988365474864356,0,0,0,280,0.0,1
606,12,1.035302665613932,0.6936142996480257,2.8174321122314896,4.638657759343071,5.223775165732601,1,1,1,280,0.0,6
607,6,0.3056617286770304,1.1202027028598174,5.155982911500047,2.8510892285692884,5.173270731511416,0,0,0,200,0.0,1
608,6,1.0161463428302404,0.7540382629894153,3.912250188678717,3.53888488321442,2.909014604683496,1,0,0,270,0.0,2
609,12,0.6994520245300231,0.3321731213899691,0.63767359375252,1.0449146439762027,5.860417700370801,0,1,0,200,0.0,1
610,9,0.6456841414064295,0.8852780477965306,4.454323369207788,2.270373161321088,3.971707060180344,1,0,0,240,0.0,1
611,3,0.3069541800428461,1.1621176912369893,2.260724194688207,5.083714942743048,1.0140378526429583,0,0,1,290,0.0,1
612,2,0.9002631858751016,0.6891368085576333,3.0787255392401707,4.621312004486426,3.0184663638761147,1,0,0,210,0.0,1
613,7,0.5790772833922413,0.9127459384605702,5.762553429873899,2.241839555101669,5.459871047629123,0,0,1,260,0.0,1
614,9,1.1574475961248685,0.5353771685980581,1.313990023395849,1.4990475476713587,3.80966397929086,1,0,0,300,0.0,1
615,5,0.6947620051191489,0.9634044143535434,3.9383462747694167,3.424856929907125,1.099446809582022,0,1,0,230,0.0,1
616,4,1.1112688296802418,0.508876823457011,5.842701839522652,0.2516890343611181,0.3656724902507487,1,0,0,280,0.0,2
617,11,0.2999656812111479,1.0809373557584807,2.708898820998901,4.51549258453399,3.2154407363717072,0,0,1,250,0.0,2
618,8,0.6577442316231846,0.3261921228041219,3.796729460373754,2.9153064050593005,5.124973367093978,1,0,0,200,0.0,1
619,1,0.5253704460567955,0.7921137782502057,1.4523462307134996,3.713509860364693,3.03409045667894,0,1,0,270,0.0,3
620,3,1.0864027361327917,1.0603754248736128,0.8543834925607561,1.860905368052203,1.593839626209418,1,0,0,230,0.0,1
621,8,0.9320306618340196,1.0508266965654072,3.0595481156894624,5.63923213820357,4.232277718559216,0,1,0,300,0.0,3
622,11,0.910705564071782,0.9053702698835194,2.03316268750654,3.3578004788674045,4.672589106329458,1,0,0,250,0.0,1
623,6,0.9850484846958736,0.5746779445335266,4.476039667691229,1.5598470546726606,1.8076838835166569,0,0,1,220,0.0,1
624,6,0.5804672859950499,0.7943130187864439,1.5061774930784986,4.913341429381866,4.375525592022848,0,0,1,260,0.0,1
625,11,0.5636767142859385,0.8907784581155377,3.955712591293883,2.647403104526276,1.4524802007082978,1,0,0,210,0.0,2
626,8,1.024990160960371,0.7574845657006843,3.43051309836472,0.574113278123216,1.932972697502558,0,0,0,230,0.0,1
627,3,0.838210984824125,0.5886129451289142,5.655408358428951,3.918134032655341,4.797670884220664,1,1,0,290,0.0,2
628,1,0.8148151882893542,0.4468524364407814,5.27805443594987,3.6744239439125,3.21011305289548,0,0,0,210,0.0,4
629,7,0.4399938697134575,0.7000373548990356,2.1586131600976493,1.0863697193872983,0.3935883836742216,1,1,0,270,0.0,2
630,10,0.9447851238506064,0.2917756249655861,3.8510565462699153,1.286520100301222,3.1059996452822114,0,0,1,290,0.0,1
631,4,0.4195815302589682,1.064612137333941,0.2415894267852456,5.676436201384282,5.6454336943037,1,0,0,240,0.0,1
632,5,1.049181514395313,0.3161665068556774,1.5992730888372872,3.105470778671275,4.958712127541577,0,0,0,300,0.0,1
633,10,0.699297535206739,1.0223083618635385,4.959383364850456,4.606155354701624,2.0831775808882727,1,1,0,230,0.0,2
634,7,0.8101800662998548,0.8022678659837384,0.6798924982277041,4.408221772182687,1.2012730035674524,0,0,1,220,0.0,4
635,2,0.6764337349928004,1.1155284803175924,3.374115324958132,0.4058574476854982,4.215637353737234,1,0,0,250,0.0,3
636,3,0.6916585895216673,0.6601315605480031,4.395466058719653,1.6503523981426869,5.141290390660926,0,0,1,250,0.0,3
637,9,0.4035389043748943,0.700493809941403,1.0855986152930184,3.3512720546166275,2.556919254184044,1,0,0,280,0.0,1
638,11,0.989942110146176,0.3233301176913322,5.498532564801985,5.812369637714323,0.8643715097412817,0,0,0,270,0.0,5
639,5,0.906835654507532,0.6538418707013437,3.1033029952662283,1.5327630338820442,3.78567845726776,1,1,0,200,0.0,3
640,5,0.8104391354778179,0.6758328216701027,5.845688740912822,5.417785094081699,1.772415003210874,0,1,1,240,0.0,4
641,11,0.7032020928817698,0.535937366556903,2.7975081268262385,2.2637322615489937,4.698254159119005,1,0,0,290,0.0,1
642,9,0.6769144566933727,0.9897961483950924,4.0725955415890045,1.189985795100157,4.388513745925029,0,0,0,270,0.0,1
643,3,0.7788599913083478,1.0036772173042805,1.718491874652139,3.709820670929257,1.7442468454457902,1,0,0,200,0.0,3
644,2,1.0400114972986814,0.2982718805780102,0.2559581204279882,3.316957336785506,2.8286732585667376,0,0,0,300,0.0,1
645,7,0.5622513753947942,0.9562965520491624,3.817769789709697,0.5712164237706158,5.695529433652784,1,0,0,230,0.0,5
646,10,1.0976580179332422,0.7554549786748392,2.113675448086275,2.258162811945701,3.6156108530056974,0,1,1,210,0.0,1
647,5,0.3194172505790553,0.8644921356329709,4.855776142607046,5.248446732826936,0.5553502580017202,1,0,0,260,0.0,4
648,4,0.9278557550907414,0.4062647493557366,4.157779901435489,1.8631105803967047,0.9556106583760966,0,0,0,200,0.0,1
649,10,0.7242458049258595,1.0565578884873723,0.6034253228790756,5.6368575700854,3.898650405516343,1,0,0,280,0.0,1
650,7,0.957757645274729,0.293029340576896,5.30017067714128,3.129882731749251,5.107303089728998,0,1,1,280,0.0,1
651,1,0.4967446706093161,1.0650130527385102,2.8262118546790176,1.9511175356300967,3.513765091407551,1,0,0,250,0.0,2
652,3,0.5762024060899457,0.9744373524262184,2.96897205787849,0.3140044879092469,0.667513996768702,0,1,1,250,0.0,1
653,8,0.3092540784816158,0.6497560966560149,5.156757339165146,4.236532769779638,3.890600650579783,1,0,0,220,0.0,1
654,11,0.936078543011502,0.6685136846313522,1.1750858538406428,4.775499548520484,5.628239125288669,0,0,0,220,0.0,2
655,6,0.9275472016298336,0.7483328135764609,4.450853168207458,2.99417261073829,2.544326032840089,1,0,0,300,0.0,1
656,6,0.9361528369062851,0.7709676935071863,2.2693144000564365,3.771107373670735,3.6877418686569152,1,0,0,240,0.0,1
657,11,0.4971973933318348,0.5761345754535149,4.718089511868572,1.004795117972239,0.905842840200072,0,0,0,290,0.0,1
658,8,1.0200369226483588,0.9548340111837734,0.5597629517592386,2.043892466006388,2.858781834594552,1,1,0,260,0.0,4
659,3,0.5764370892557282,0.684594623270997,3.3786977758268857,5.477538298421639,5.049315195476286,0,0,1,210,0.0,1
660,1,0.8379253038564309,0.7254265644018894,2.524860614196473,2.9940838470280746,4.5893030201354,1,1,0,280,0.0,1
661,8,0.3291123703083508,0.9864811717908348,1.4637141971263956,2.549417201782486,3.0003726894229743,0,0,1,240,0.0,1
662,11,1.0188371622161652,0.4435314143663212,5.886681266693799,0.6007247868582258,2.013264994057001,1,0,0,210,0.0,1
663,4,0.7590639155182513,0.8885255261666585,2.7060187702484413,4.42731689319498,5.091567969225559,0,0,0,260,0.0,1
664,5,0.8447319750513995,0.3729236891037083,0.8777951049131463,1.5133218122466576,5.677677041614661,1,1,0,220,0.0,3
665,9,0.3358430931118925,0.5904005161389257,4.530599180210879,3.440522552562334,2.09213701120693,0,0,1,250,0.0,1
666,7,1.093830813910161,0.5058139786273745,2.770812713086793,5.712743760705073,0.3576572457106777,1,0,0,300,0.0,4
667,2,0.4959081629981113,0.9057986404800904,3.808511121066561,1.7681349670947382,2.1261402180011384,0,0,0,230,0.0,1
668,3,0.7242215985259346,0.7611296719346381,4.994213954253194,3.071012028651162,4.763230565853424,1,0,0,270,0.0,2
669,9,0.9711629852054964,0.949038819393578,3.022699680281475,3.893443385466946,3.074920413879946,0,0,0,200,0.0,1
670,12,0.7084450371910731,0.957893030322707,4.872211782752867,4.727399960863967,1.621472091606608,1,1,0,250,0.0,1
671,6,0.979379156700045,0.7444502335799341,0.8895880371597007,0.5341908163155753,4.416217769661961,0,0,1,280,0.0,2
672,6,0.9564283290986072,0.2677173058149929,2.741296651415173,1.867370487352653,3.5920288347640743,1,0,0,240,0.0,1
673,12,0.5413137359342992,0.6521680234313456,4.480820023276111,2.3072309076401303,1.074916778687241,0,1,0,290,0.0,1
674,9,0.5075233029143585,0.496616862598604,1.410802301071922,1.0850219243698354,2.87535114224487,1,0,1,270,0.0,1
675,3,0.3527811613733093,0.8626425365340351,3.966654888702451,3.97388991051724,5.878640145371208,0,0,0,210,0.0,5
676,2,0.9635899879290796,0.8010443863681,3.652656188787705,3.555125833689013,4.341906430626566,1,0,1,290,0.0,1
677,7,0.6318034712516022,0.8852749807951157,0.507390481219807,1.2602143720123429,1.3712180610915763,0,0,0,230,0.0,1
678,9,0.9500489861945396,0.9336140219947414,5.320449087647995,2.404153447081572,1.9253016321124568,1,0,0,210,0.0,1
679,4,0.5727192331112982,0.7100227542516634,2.309591989863104,5.209929954407344,4.784812870352764,0,1,0,260,0.0,5
680,4,0.837818618193067,1.1788871086785515,0.990944827470816,2.9054433464789207,5.327450110986861,1,0,1,200,0.0,2
681,10,0.5346830178247585,0.8720289317290965,3.1190385198668773,4.828393651783685,2.546890889839486,0,0,0,270,0.0,1
682,8,1.0708556025922844,0.855071373859764,2.0751222361300563,4.602687907364358,0.8028078110871882,1,0,0,280,0.0,1
683,2,0.9681142637025748,0.4137867194831947,4.615382234580274,0.854428235664062,3.6011546715376364,0,1,0,250,0.0,3
684,3,0.4810260973527114,0.4806745592899084,5.090255048762498,1.885969872404096,4.586820952076571,1,0,0,250,0.0,2
685,8,0.5079863128878316,0.781696836153195,3.2906521256734464,3.594920112633828,1.3380161941746456,0,1,0,220,0.0,2
686,11,1.0209326997413644,0.6889924402127373,4.63741528192972,5.8361078588581305,1.197912480756931,1,0,1,230,0.0,4
